?n_s	?subject
1	<http://linkedgeodata.org/triplify/node1216832318>
1	<http://linkedgeodata.org/triplify/node1324559549>
1	<http://linkedgeodata.org/triplify/node567712657>
1	<http://linkedgeodata.org/triplify/node754423491>
1	<http://linkedgeodata.org/triplify/way110674442>
1	<http://linkedgeodata.org/triplify/way110674448>
1	<http://linkedgeodata.org/triplify/way112551542>
1	<http://linkedgeodata.org/triplify/way112702032>
1	<http://linkedgeodata.org/triplify/way112702034>
1	<http://linkedgeodata.org/triplify/way112702036>
1	<http://linkedgeodata.org/triplify/way112702040>
1	<http://linkedgeodata.org/triplify/way112702042>
1	<http://linkedgeodata.org/triplify/way112702044>
1	<http://linkedgeodata.org/triplify/way112702045>
1	<http://linkedgeodata.org/triplify/way112702046>
1	<http://linkedgeodata.org/triplify/way112702047>
1	<http://linkedgeodata.org/triplify/way112702048>
1	<http://linkedgeodata.org/triplify/way112702050>
1	<http://linkedgeodata.org/triplify/way112702051>
1	<http://linkedgeodata.org/triplify/way112702052>
1	<http://linkedgeodata.org/triplify/way112702054>
1	<http://linkedgeodata.org/triplify/way112702055>
1	<http://linkedgeodata.org/triplify/way112702056>
1	<http://linkedgeodata.org/triplify/way165657164>
