?n_s	?subject
1	<http://linkedgeodata.org/triplify/node1079862356>
1	<http://linkedgeodata.org/triplify/node1327305511>
1	<http://linkedgeodata.org/triplify/node1333869131>
1	<http://linkedgeodata.org/triplify/node1426065952>
1	<http://linkedgeodata.org/triplify/node1462082790>
1	<http://linkedgeodata.org/triplify/node1477971472>
1	<http://linkedgeodata.org/triplify/node1587129864>
1	<http://linkedgeodata.org/triplify/node1614217655>
1	<http://linkedgeodata.org/triplify/node1623762902>
1	<http://linkedgeodata.org/triplify/node1822576802>
1	<http://linkedgeodata.org/triplify/node1835102913>
1	<http://linkedgeodata.org/triplify/node1944909024>
1	<http://linkedgeodata.org/triplify/node2199285607>
1	<http://linkedgeodata.org/triplify/node244918708>
1	<http://linkedgeodata.org/triplify/node245374144>
1	<http://linkedgeodata.org/triplify/node3010414827>
1	<http://linkedgeodata.org/triplify/node309880598>
1	<http://linkedgeodata.org/triplify/node441880029>
1	<http://linkedgeodata.org/triplify/node481292104>
1	<http://linkedgeodata.org/triplify/node487666843>
1	<http://linkedgeodata.org/triplify/node588361280>
1	<http://linkedgeodata.org/triplify/node597571654>
1	<http://linkedgeodata.org/triplify/node601812108>
1	<http://linkedgeodata.org/triplify/node768097579>
1	<http://linkedgeodata.org/triplify/node803667709>
1	<http://linkedgeodata.org/triplify/node926671221>
1	<http://linkedgeodata.org/triplify/way100069313>
1	<http://linkedgeodata.org/triplify/way100147229>
1	<http://linkedgeodata.org/triplify/way100199428>
1	<http://linkedgeodata.org/triplify/way100293753>
1	<http://linkedgeodata.org/triplify/way10033834>
1	<http://linkedgeodata.org/triplify/way100639568>
1	<http://linkedgeodata.org/triplify/way100639974>
1	<http://linkedgeodata.org/triplify/way100706418>
1	<http://linkedgeodata.org/triplify/way100714206>
1	<http://linkedgeodata.org/triplify/way100911993>
1	<http://linkedgeodata.org/triplify/way101381203>
1	<http://linkedgeodata.org/triplify/way101698475>
1	<http://linkedgeodata.org/triplify/way101698483>
1	<http://linkedgeodata.org/triplify/way101698486>
1	<http://linkedgeodata.org/triplify/way101698497>
1	<http://linkedgeodata.org/triplify/way102245181>
1	<http://linkedgeodata.org/triplify/way102247710>
1	<http://linkedgeodata.org/triplify/way102270245>
1	<http://linkedgeodata.org/triplify/way102275424>
