?n_s	?subject
1	<http://linkedgeodata.org/triplify/node1054049486>
1	<http://linkedgeodata.org/triplify/node1075282639>
1	<http://linkedgeodata.org/triplify/node1132752962>
1	<http://linkedgeodata.org/triplify/node1137980968>
1	<http://linkedgeodata.org/triplify/node1139541818>
1	<http://linkedgeodata.org/triplify/node1183402070>
1	<http://linkedgeodata.org/triplify/node1197412358>
1	<http://linkedgeodata.org/triplify/node1209279036>
1	<http://linkedgeodata.org/triplify/node1211030086>
1	<http://linkedgeodata.org/triplify/node1243519741>
1	<http://linkedgeodata.org/triplify/node1243852856>
1	<http://linkedgeodata.org/triplify/node1258962003>
1	<http://linkedgeodata.org/triplify/node1399552459>
1	<http://linkedgeodata.org/triplify/node1402607822>
1	<http://linkedgeodata.org/triplify/node1404410154>
1	<http://linkedgeodata.org/triplify/node1404429112>
1	<http://linkedgeodata.org/triplify/node1416151108>
1	<http://linkedgeodata.org/triplify/node1417342859>
1	<http://linkedgeodata.org/triplify/node1434063341>
1	<http://linkedgeodata.org/triplify/node1491737925>
1	<http://linkedgeodata.org/triplify/node1528865662>
1	<http://linkedgeodata.org/triplify/node1579968363>
1	<http://linkedgeodata.org/triplify/node1608637086>
1	<http://linkedgeodata.org/triplify/node1647678490>
1	<http://linkedgeodata.org/triplify/node1651260069>
1	<http://linkedgeodata.org/triplify/node1668837286>
1	<http://linkedgeodata.org/triplify/node1712143121>
1	<http://linkedgeodata.org/triplify/node1719905104>
1	<http://linkedgeodata.org/triplify/node1723224983>
1	<http://linkedgeodata.org/triplify/node1728155780>
1	<http://linkedgeodata.org/triplify/node1757656261>
1	<http://linkedgeodata.org/triplify/node1797715464>
1	<http://linkedgeodata.org/triplify/node1800249560>
1	<http://linkedgeodata.org/triplify/node1838189123>
1	<http://linkedgeodata.org/triplify/node1857026867>
1	<http://linkedgeodata.org/triplify/node1879196626>
1	<http://linkedgeodata.org/triplify/node1895816086>
1	<http://linkedgeodata.org/triplify/node1944044654>
1	<http://linkedgeodata.org/triplify/node1957359173>
1	<http://linkedgeodata.org/triplify/node1964323781>
1	<http://linkedgeodata.org/triplify/node1977048976>
1	<http://linkedgeodata.org/triplify/node1985704433>
1	<http://linkedgeodata.org/triplify/node1989473796>
1	<http://linkedgeodata.org/triplify/node2001940628>
1	<http://linkedgeodata.org/triplify/node2018306089>
1	<http://linkedgeodata.org/triplify/node2018974936>
1	<http://linkedgeodata.org/triplify/node2019857249>
1	<http://linkedgeodata.org/triplify/node2023102152>
1	<http://linkedgeodata.org/triplify/node2036822654>
1	<http://linkedgeodata.org/triplify/node2045255024>
1	<http://linkedgeodata.org/triplify/node2077394964>
1	<http://linkedgeodata.org/triplify/node2103370498>
1	<http://linkedgeodata.org/triplify/node2145232319>
1	<http://linkedgeodata.org/triplify/node2145844139>
1	<http://linkedgeodata.org/triplify/node2149558873>
1	<http://linkedgeodata.org/triplify/node2163841984>
1	<http://linkedgeodata.org/triplify/node2189793324>
